text,emotion,label_id,emotion_code
은퇴 후 친구들과 같이 등산을 하고 있어.,neutral,4,E66
다들 일찍 진로를 결정해야 한다고 하지만 난 별걱정이 안돼.,neutral,4,E66
이번 세미나는 성공적으로 마무리됐어.,neutral,4,E66
나를 좋아하는 마음은 확인했으니 나에게 올 때까지 기다려 줄 거야.,neutral,4,E66
요근래 기분이 되게 좋아.,joy,0,E64
행동 실천도 어렵고 항상 불만스러워.,anxiety,2,E37
진료를 받고 계산하려는데 지갑에 카드가 없고 겨우 오천 원 한 장 있는 거야 너무 부끄러웠어.,sad,1,E56
치료에 집중하고 후에도 자가 격리하며 조심하는 게 좋겠지.,anxiety,2,E50
돈이 많으면 가족들도 편하고 좋지.,joy,0,E64
더이상 싸우지말고 서로 아껴주면 좋겠어.,sad,1,E40
엄마가 아침마다 드시는 약 개수가 점점 늘어나.,anxiety,2,E30
나 어제 사람을 소개받았어.,joy,0,E64
응 이제는 바빠서 못 다녔던 여행을 조금 다녀 보려고 해.,neutral,4,E66
날씨가 좋아서 남편과 둘이 공원을 산책했어. 오랜만에 여유 만끽하고 기분 최고야.,neutral,4,E66
빨리 다른 일을 찾아봐야겠어. 나라에서 지원받을 수 있는지도 알아보려고.,anger,3,E19
형님도 돌아가시고 최근에 아내까지 세상을 떠나니 삶이 힘겹고 슬퍼.,anxiety,2,E25
같은 아파트에 사는 친구랑 쇼핑하러 갔는데 둘이서 성격이 정반대다 보니까 쇼핑하는 게 쉽지가 않았어.,neutral,4,E66
우리 가족은 식사 중에 텔레비전을 보기보다 대화하면서 천천히 음식을 먹는 편이야.,neutral,4,E66
맞아. 내가 정신적 장애까지 있는 상황에 소득까지 줄어드니 힘드네.,anxiety,2,E25
오늘도 접속해서 채팅을 할 거야. 요즘 이 재미에 푹 빠져있다니까.,joy,0,E64
운동 못한다고 놀린다니까? 자기는 얼마나 잘한다고.,anger,3,E18
친구들과 피시방에 가서 게임을 하면 풀리더라고. 그래서 갔다 오려고.,anger,3,E18
선배들의 도움 없이 업무 진행이 잘 되서 많이 는 것 같아 뿌듯해.,neutral,4,E66
친구들이랑 여행을 다닐까? 친구들이랑 놀다 보면 후련해질지도 몰라.,sad,1,E22
이번에 중간고사에서 좋은 성적을 받아서 흡족스러워.,joy,0,E64
너무 앞서거나 뒤쳐지지 않게 적당히 편한 관계여서 그런가 봐.,neutral,4,E66
내가 그렇게 잘해줬는데 화가 나.,anger,3,E18
길 가다 친구 남편을 만났어. 친구가 아파 걱정을 많이 하고 있더라.,sad,1,E40
김 씨 할머니가 자식들이 관절염 때문에 사준 안마기기를 빌려가서 안 돌려줘.,anger,3,E10
이 회사가 나에게 만족감을 주니까 나도 회사를 위해서 열심히 해야지.,joy,0,E64
돈 생각에 비통해.,sad,1,E22
결혼 전에는 내가 얼마나 아끼던 딸인데 사위가 딸을 위해 주지 않는 것 같아.,anger,3,E18
자기소개서를 작성하던 도중에 파일이 날아가서 속상해.,anger,3,E10
속상해. 친구들이 나만 빼고 놀았어.,sad,1,E40
이 정도면 돈 걱정 없이 가족들과 지낼 수 있겠어.,joy,0,E64
아이가 태어나니 오히려 신경써야 할 것도 많고 내 몸 관리에도 더 철저해야 해.,anger,3,E10
성적 문제 때문에 공부를 하려 해도 내 생각만큼 되지 않아.,anxiety,2,E31
나 내년에는 아이를 갖지 않기로 했어.,neutral,4,E66
맞아 그리고 서로에게 항상 최선을 다하는 모습을 보여 주는 것이 중요해.,joy,0,E64
결혼하길 정말 잘했다는 생각이 들어.,joy,0,E64
오늘 갑자기 김 영감이 나에게 오천만 원을 빌려달라고 해서 당황스러워.,anxiety,2,E50
오늘 학교 폭력 문제를 목격하고 머리가 정지되는 줄 알았어.,anxiety,2,E25
빵을 시식할 수 있게 하는 게 좋을 것 같아.,neutral,4,E66
오늘 괴롭힘 당하다가 더이상 못견디겠어서 나도 맞대응했는데 정말 통쾌했어.,joy,0,E64
어. 글쎄 보고서를 오늘까지 작성하라고 일주일이나 시간을 줬는데 아직 시작도 안 했더라고.,anger,3,E18
여러 가지 일로 마음이 많이 힘든데 가족들은 아무도 몰라줘. 너무 상처야.,sad,1,E40
남자친구랑 결혼에 대해서 천천히 생각해보기로 했어.,neutral,4,E66
마스크를 만드는 공장이야. 요즘 잘 팔리지.,neutral,4,E66
이번 소개팅에 내 이상형이 나왔어.,joy,0,E64
맞아. 나 닮은 아이가 있다는 거는 너무 신기하고 행복한 일인 것 같아.,joy,0,E64
명절인데 자식들이 안 오네. 섭섭해서 원.,anger,3,E10
요즘은 퇴근길에 하늘에 달이 뜬 것을 자주 보게 되는데 볼 때마다 마음이 편해서 좋아.,joy,0,E64
이번 시험을 망쳤어. 부모님께 어떻게 얘기해야 할지 모르겠어서 불안해.,anxiety,2,E30
남편이 무슨 일인지 나에게 병원비로 쓰라고 그동안 모아뒀던 돈을 줬어.,joy,0,E64
부모님으로부터 독립하면서 살 나이인데 아직도 부모님 곁을 떠나길 무서워하는 내가 한심해.,anger,3,E18
어린 사촌 동생이 자는 모습을 지켜보았는데 너무 예쁘더라.,neutral,4,E66
산에 올라가서 포댓자루로 썰매를 탔는데 정말 재밌었어.,neutral,4,E66
자식들에게 공평하게 물려준다고 말하고 그래도 재산 걱정을 더 하면 사회에 기부하려고 해.,anxiety,2,E35
부동산은 제때 현금화하기 어려운데 미리 해두기로 한 판단이 옳았던 것 같아.,joy,0,E64
은퇴를 위해서 열심히 저축 중인데 돈 모으는 재미가 있어.,joy,0,E64
응. 나는 프랑스로 유학 가서 더욱 고급진 빵을 배워서 세계 최고의 빵집을 만들 거야.,joy,0,E64
오라는 회사 중에서 복지랑 급여 근무 시간을 비교해 보고 제일 마음에 드는 곳으로 가려고.,neutral,4,E66
어느 대학을 가야 할지도 모르겠어.,anxiety,2,E37
내가 번 돈인데 쓸 때마다 아내가 잔소리해서 화가 나.,anger,3,E18
오늘 오후에 팀장 급 이상 워크숍 간대. 한가한 오후가 될 거 같아.,neutral,4,E66
이 수익을 더 키우기 위해서 더 많은 자금을 투자해보려고해.,neutral,4,E66
항상 늦으면서 사과도 안 하는 친구는 더 이상 안 만날 거야.,anger,3,E18
요즘 친구들이랑 사이가 좋아.,joy,0,E64
어제도 밤 늦게까지 부모님이 다투셨어. 이러다가 서로 각자사실 것 같아.,anxiety,2,E30
나 오늘 황당했네.,anxiety,2,E50
맞아. 진짜 큰 일 이었는데 친구들이 도와줘서 많이 해결된 것 같아.,neutral,4,E66
원하는 대학에 못 가면 난 정말 쓸모없는 사람이 될 거야.,anger,3,E19
퇴직하고 경제적으로 어려우니 점점 자신이 없어,anger,3,E19
나도 늘 건강할 순 없는 것이고 앞으로 살날도 꽤 남았지만 그런 걸 보면 걱정이 되긴 해.,sad,1,E40
그래도 끝까지 도와준 친구들에게만 앞으로 잘해주려고.,sad,1,E22
딸은 취업할 생각이 없어 보여. 남편과 내가 딸아이의 생활을 앞으로도 책임져야 할지도 모르겠어.,anger,3,E18
최고의 친구가 내 욕을 하고 다닌데.,neutral,4,E66
아직까지는 은퇴부터 노후까지 내 계획이 차질 없이 진행되고 있어서 기뻐.,joy,0,E64
동네 마트에서 아내 생리대를 사는데 시선을 어디다 둘지 모르겠더라고. 그때 부끄러웠어.,sad,1,E56
친구한테 돈을 빌리고 안 줬는데 경찰에 신고한다고 해서 너무 불안해. 어쩌지?,anxiety,2,E35
상대 평가에서 친구보다 좋은 성적을 받아내고 싶은데 자신이 없어.,anxiety,2,E31
맞아. 내가 내 진로를 정하고 엄마아빠께 진지하게 상담해봐야겠어.,sad,1,E49
시험 망쳤는데 아빠가 성적표 가져오라고 하면 너무 긴장돼.,anxiety,2,E30
선생님께 이야기해봐야 될 거 같아.,sad,1,E56
남편과 함께한 집은 팔고 자식들 곁으로 가면 조금 나을 거 같아.,sad,1,E22
룸메이트랑 성격도 잘 맞고 잘 지내는 것 같아. 오늘 생일이라는데 어떻게 할까?,joy,0,E64
해줄 수 있는 게 없으니 병원 치료라도 잘 받을 수 있게 더욱 열심히 돈을 벌어야겠어.,anger,3,E10
바쁘게 살다 보니 이야기할 시간도 없네.,anger,3,E10
친구들이 나를 좋아해서 행복해.,joy,0,E64
이번에 들어온 신입 사원들이 아주 행동이 민첩해. 일머리도 좋고 말이야.,joy,0,E64
가족끼리 대화 시간을 많이 가져야 할 것 같아.,sad,1,E40
놀러 다니는 것을 좋아하는데 앞으로 어떻게 살아가지?,anger,3,E18
남편이 치매에 걸려 내가 옆에서 계속 지켜봐야 하는 상황이야. 치매가 악화될까 두려워.,anxiety,2,E31
저번 수업시간에 졸다가 이번 시간에 쪽지 시험이 있는 걸 몰랐어.,anxiety,2,E50
나이 먹고도 우리 부부 이렇게 여행 다니니 행복하네.,neutral,4,E66
운동을 하려 해도 몸이 아프다고 느끼니 쉽지가 않다.,anxiety,2,E25
그곳에서는 학교에서의 생활이 하루하루가 지옥 같았지.,neutral,4,E66
공부도 집중하기 어렵고 손에 잡히는 게 없어.,anxiety,2,E35
다른 주제로 대화를 이끌어봐야겠어. 너무 성가셔서 살 수가 없어.,anger,3,E19
건강과 관련해서 상처가 되는 일이 있어.,sad,1,E40
외출을 줄여서 불편함을 줄이는 수밖에.,anger,3,E19
동창 모임에 나가면 다들 좋은 옷을 입고 있는데 나만 낡은 옷을 입은 것 같아 부끄러워.,sad,1,E56
아내가 흰머리 때문에 염색을 하고 있는데 나도 같이하자고 하네. 이참에 해볼까 해.,anxiety,2,E50
남편은 남편대로 애들은 학업에 바빠 내 건강은 관심도 없어.,sad,1,E49
경기도의 한적한 곳에 살고 싶어.,neutral,4,E66
아들 가족하고 같이 다녀왔지. 우리 아들이 참 효자야 효자.,joy,0,E64
맞아. 이렇게 살아온 게 너무 자랑스럽다.,neutral,4,E66
노년에 돈이 없어 남루한 행색이 남들 보기에 부끄러워 죽겠어.,sad,1,E56
주변을 보면서 내 처지가 참 다행인 것이라는 생각이 들었어.,joy,0,E64
약 먹으면 통증은 없는데 손가락은 수술해야 한대. 약도 평생 먹어야 하고.,anger,3,E10
직장 생활을 오래 하다 보니 여러 가지 경우의 고객들을 보는 것 같아.,neutral,4,E66
상사한테 어떻게 해야 골탕 먹일지 고민 중이야.,sad,1,E56
일단 아들과 대화를 나눠봐야겠어.,anxiety,2,E25
자식들 다 출가시키고 나니 하루하루 우울증이 점점 심해지는 것 같아.,sad,1,E40
아이가 좋아하는 휴대폰 게임을 같이 해볼 생각이야.,anxiety,2,E25
나도 가족들과 따듯한 저녁식사를 먹고 싶어.,sad,1,E49
요즘 학교에서 친구들이 날 따돌리는 것 같아서 수업 시간에도 집중이 안 돼.,anxiety,2,E25
진짜 이제는 짜증이 나. 차라리 이혼을 하던가.,anger,3,E18
우리 부모님은 왜 남의 집 자식들을 비교하지? 가끔 이런 부모님 행동이 화가 나.,anger,3,E18
좀 여유롭게 생각을 가지려고 노력하고 있어. 내가 너무 조급해하면 될 일도 안 될 것 같더라고.,neutral,4,E66
아내가 시간별로 자기 업무를 완벽히 수행해내는 성격이라서 더 존경스러워.,joy,0,E64
사람들하고 얘기도 많이 하고 퇴근 후에 놀기도 하면 좋겠어.,neutral,4,E66
내가 운영하는 가게 매출이 크게 올라서 기뻐.,joy,0,E64
몸은 병원에서 치료해주니 나는 아내의 마음을 다독여주고 응원해줘야겠어.,sad,1,E22
딸과 저녁을 먹고 차를 마시면서 얘기할 거야. 이번에는 꼭 대화가 통하길 바라.,sad,1,E22
경제적인 문제가 생기니 자식들과 관계도 걱정돼. 앞으로 더 힘들어질 거 같으니까.,sad,1,E40
옆 침대 치매 환자 좀 어떻게 해줬으면 좋겠어! 계속 실실 비웃는데 부아가 치밀어 올라.,anger,3,E10
맨날 내가 밥값을 내는데 이것도 하루 이틀이지 이제 부담스럽고 아까워.,anger,3,E10
꼭 수술을 해야 한다는데 정말 막막해.,anxiety,2,E37
아내에게 애교를 떨어서 장을 안 보러 가게 만들어봐야지.,anger,3,E19
이제 회사 가까운 곳에 이사를 해서 출근에 더 여유가 생겼어.,neutral,4,E66
나랑 상의도 없이 그런다니까? 뭐라고 하기도 그렇고.,anxiety,2,E37
처음 만들어 봐서 걱정했는데 의외로 진짜 맛있었어.,joy,0,E64
시선처리부터 발표내용이나 멘트 전부 입에 붙을 때까지 밤새 연습해야겠어.,neutral,4,E66
여자친구한테 헤어지자고 하려고.,anger,3,E18
관계가 원만하게 내가 더 잘하려고 노력하고 표현하려고.,neutral,4,E66
다른 집처럼 풍족하지 못해서 저 스스로 알아서 하는 걸 보면 가슴이 아파.,anxiety,2,E50
아빠의 술버릇은 절대 고쳐지지 않을 거야. 엄마가 불쌍해.,sad,1,E40
혼자였을 때보다 둘이 되고 나니 좋은 점이 많아. 결혼 생활은 생각했던 것보다 더 만족스러워.,joy,0,E64
엄마의 지나친 간섭으로 성적도 떨어지고 친구들과도 멀어졌어. 그래서 남몰래 울었어.,sad,1,E49
아빠는 술만 마시면 폭력적으로 변해. 술 좀 그만 마셨으면 좋겠어.,anger,3,E10
그래서 한밤중에 대판 싸웠어. 출근길 복잡한 지하철 속에서 묻은 것 같다나?,anger,3,E10
하지만 큰 보상과 성취감을 얻을 수 있다는 생각에 힘내서 할 수 있을 것 같아.,neutral,4,E66
응. 앞으론 더 꼼꼼히 일해야겠어.,sad,1,E40
열심히 일해서 돈을 많이 벌고 싶어.,joy,0,E64
이제는 시험 전날까지도 복습하는 걸 멈추지 않고 계속해야겠어.,neutral,4,E66
마음은 아프지만 계속 이런 식으로 하면 나의 재산을 기부하겠다고 이야기 할래.,anger,3,E18
다같이 있을때 대화를 걸면 무시해서 못하겠어. 속상해,anxiety,2,E35
아내도 건강을 되찾는 것 같아서 좋고 넉넉한 퇴직금으로 이곳에서 생활하니까 여유로워.,neutral,4,E66
기뻐하는 모습을 보니 건강이 나빠지기 전에 더 챙겨줘야겠다는 생각이 드네.,joy,0,E64
이런 상황이 나는 참 불만스럽네.,anxiety,2,E37
내가 선생님께 질문하면 걔가 자꾸 한숨을 쉬어서 자꾸 눈치가 보여.,anxiety,2,E31
지금은 잘 극복해서 친구들도 잘 사귀게 되어 내 이런 경험을 힘든 친구들한테 이야기 해 주고 싶어.,neutral,4,E66
삼 개월 전에 치주염이란 걸 치료를 하고 이번에 스케일링을 하니 상쾌하더라고.,joy,0,E64
아이가 아픈 게 나 때문이라며 남편이 직장을 그만두라고 하네.,sad,1,E49
내 친한 친구들에게 따돌렸던 내용을 털어버리고 서로 의지하며 잘 지내고 있어.,joy,0,E64
내가 지원한 회사가 정말 마음에 들어.,joy,0,E64
나는 매달 월세 받아서 별로 걱정이 없어.,neutral,4,E66
정말 건강한 사람도 갑자기 큰 병에 걸릴 수 있다는 생각에 불안해졌어.,anxiety,2,E37
서로의 업무에 지장을 주지 않도록 임무를 더 완벽히 수행해야겠어.,neutral,4,E66
그럴 땐 아들에게 더 잘 대해줘야겠지.,neutral,4,E66
나는 지금껏 잘 살아온 것 같아.,neutral,4,E66
회사 성희롱 담당 센터에 전화를 해봐야겠어.,sad,1,E22
날 괴롭히는 몇몇 애들이 있어서 오늘 당당히 얘기했더니 좀 줄어들어서 다행이야.,joy,0,E64
서른이 넘어가니까 새로운 사람을 만나기가 쉽지 않아.,sad,1,E22
나이가 들면서 건강이 약화되었는데 일상 활동에 제약을 많이 받아. 내 탓인 거 같아.,anger,3,E18
나는 학교에서 친구를 괴롭히고 말았어. 그런데 오늘은 그 친구가 학교를 나오지 않아서 너무 신경이 쓰여.,anxiety,2,E37
영어 듣기 평가에서 오늘은 좋은 점수를 받아서 뿌듯해.,joy,0,E64
이제부터 영양제도 잘 챙겨먹고 운동도 꾸준히 해야겠어.,sad,1,E56
운동도 하면 좋을 텐데. 지금도 많이 나아진 거라서 아주 만족스러워.,joy,0,E64
오늘은 나름대로 쉬엄쉬엄 쉬면서 일한 것 같아. 그렇게 피곤하지 않네.,neutral,4,E66
지원자도 많지 않았고 내 전공분야라고 생각해서 자신이 넘쳤지.,anxiety,2,E50
전화 한 통도 없는 것들을 지극정성으로 키웠네.,anger,3,E18
친구가 이번 기말고사 성적이 낮게 나왔는데 그게 내 탓인 것 같아.,anger,3,E18
치료에 매진해서 얼른 나은 후 차근차근 노후를 준비해야지.,anxiety,2,E37
어. 곧 은퇴인데 그동안 아끼며 산 보람이 있어.,neutral,4,E66
동생에게 진지하게 한 번 이야기해 보아야지.,anger,3,E18
금전적 손해도 속상하지만 마음의 상처가 더 큰 것 같아. 앞으로 친구와의 금전 거래는 신중해야겠어.,anxiety,2,E31
맞아. 열심히 노력한 결과인 것 같아 뿌듯하고 만족스러워.,joy,0,E64
뉴스에 계속 경제가 좋지 않다는 뉴스만 나오는데 나도 앞날이 걱정이네.,anxiety,2,E37
수능이 일 년도 안 남았는데 점수가 아직도 너무 부족해. 불안해서 밤에 잠이 오질 않아.,anxiety,2,E30
그때부터 지금까지 쭉 연락하는 걸 보면 너무 감사해.,neutral,4,E66
남편이 남은 인생 자유롭게 살자며 이혼을 요구했어. 난 그 이혼이 매우 불만스러워.,anxiety,2,E37
요즘 하고 있는 사업이 잘되고 있어서 너무 마음이 편해.,joy,0,E64
그동안 힘들고 외로웠던 기억이 다 잊혀질 만큼 좋아. 앞으로도 잘 지내야지.,joy,0,E64
이번에 좋은 회사에 취직했어!,neutral,4,E66
요즘 다들 내 주변은 병 걸리는 사람들뿐이라 내가 복 받았다고 생각했는데 자식이 어떻게 그래?,anger,3,E10
다음부터는 누가 알려준 정보라고 해도 다시 한번 꼭 체크하는 습관을 가져야겠어.,anxiety,2,E30
그때 나도 죽었어야 했는데 내가 가족들 없이 혼자 이대로 세상을 살아갈 가치가 있을까?,anger,3,E19
내가 그 친구에게 뭐라고 답을 하면 좋을까. 너 때문에 나 아직도 힘들다고 솔직하게 말하고 늦었지만 진심 어린 사과를 기대해도 되는 건지 모르겠어.,sad,1,E40
다른 애들은 부모님께 명품도 사주고 고급 레스토랑에 데려간다는데 나는 못 해줘서 미안해.,sad,1,E56
가벼운 걷기 운동이라도 해야할 것 같아.,sad,1,E49
경제적인 문제로 학원을 못 보내서 공부를 못하고 좋은 대학에 못 갈까 봐 걱정돼.,sad,1,E40
회사에 신경질적인 상사가 많아서 옛날의 내 모습을 잃었어.,sad,1,E40
마음을 가라앉히고 친구랑 대화를 해봐야겠어.,anxiety,2,E37
누군가를 만나러 나가려면 씻고 화장하고 꾸며야 하니까 시간이 아까워. 연애하면 주말마다 꼭 상대를 만나야 하는 것도 귀찮고 말이야.,anger,3,E19
최신 가요와 영화 이야기를 많이 했거든.,joy,0,E64
아내가 나한테 애정 결핍인 것 같다는 얘기를 해서 당황했어.,sad,1,E56
운동을 하고 나면 온몸이 상쾌해지는 기분이야.,neutral,4,E66
다들 갱년기를 어떻게 극복하는 걸까 몰라.,anger,3,E19
맞아. 버겁지도 않으면서 월급이 꽤 나와서 아주 만족스러워.,joy,0,E64
이런 좋은 회사에 들어오게 되서 기뻐. 앞으로 노력해서 승진도 빠르게 해 볼 생각이야.,neutral,4,E66
가족 구성원 중에서 내가 제일 무가치한 것 같아서 걱정이야.,anger,3,E19
엄마는 아빠가 가끔 느려서 답답하다지만 난 아빠의 그런 점이 참 좋아.,neutral,4,E66
아내가 날 무시하는 거 같아서 자존심 상했어.,anger,3,E10
한숨만 쉬었어. 내가 할 수 있는 건 아무것도 없었어.,anxiety,2,E30
돈 때문에 하는 게 아니라 삶의 재미를 위해서 일하는 거라고 얘기해 주려고.,neutral,4,E66
하루 종일 밀린 집안일하느라 바쁜데 딸이 심심하다고 귀찮게 구니까 화가 나.,anger,3,E19
다들 성격이 보통이 아닌 친구들이라 힘들어.,anxiety,2,E31
나는 언니의 부하가 아니야. 나도 내 삶이 있다고.,anger,3,E10
의도가 뻔히 보이는 아부꾼들인데 교수님은 왜 그걸 모르실까?,anger,3,E18
치킨을 시켜서 블랙 컨슈머처럼 컴플레인을 걸어야겠어.,anger,3,E10
나 테스트에서 좋은 점수를 받아서 기뻐.,joy,0,E64
우선 재활 운동을 해서 몸을 건강하게 만들 거야.,anger,3,E10
매번 말을 바꾸는 상사 때문에 스트레스가 많았어. 이제는 스트레스를 받지 않아 좋아.,neutral,4,E66
아침 일찍 일어나서 도서관에 가야겠어. 출근 전에 한 시간씩 공부하고 출근할 거야.,anxiety,2,E31
아니 없어. 그냥 마음 편히 놀고 싶어.,neutral,4,E66
내가 지금까지 준비해 온 노후 계획이 훌륭하다고 금융상담사가 얘기해주니까 너무 좋아.,joy,0,E64
축하할 일이라고 말해 줘야지.,anxiety,2,E37
연봉인상을 생각해봐도 좋을 것 같아.,joy,0,E64
내 친구가 따돌림을 당하는데 노여웠어.,anger,3,E18
남편과 결혼하면 아이를 갖지 않고 둘이서만 여유롭게 살아가기로 마음먹었어.,neutral,4,E66
아주 대만족이야. 덕분에 젊은 친구들처럼 기력이 올라간 것 같아.,joy,0,E64
지금이라도 운동을 시작해서 건강을 되찾아야겠어.,sad,1,E40
축의금을 낼 상황이 안돼서 그래. 최근에 여러 가지 이유로 돈을 많이 쓰게 됐거든.,anxiety,2,E37
예전과 달리 나를 찾아오는 사람도 없고 이대로 죽어도 아무도 모를 것 같아.,anxiety,2,E31
믿었던 지인에게 사기를 당하니 가족들도 나를 비난하고 지지해주지 않아.,anger,3,E10
혹시라도 몸 어디 하나가 평생 잘못되진 않을까 싶어서 어젯밤엔 잠도 설쳤어.,anxiety,2,E37
어떻게 하면 좋을까?,anger,3,E18
아들이 나 때문에 부담을 느끼면 어떡하지?,neutral,4,E66
응. 손자와 여기저기 놀러 다니려면 건강관리에 신경 써야겠어.,neutral,4,E66
오늘 회사에서 새 프로젝트를 성사시켰어. 오늘도 한 건 해서 만족스러워.,joy,0,E64
학교에서 항상 자신감이 충만하고 고등학교 가서도 공부를 잘 할 수 있을 거야.,neutral,4,E66
너무 자괴감 들어.,sad,1,E22
나이가 드니까 일을 하고 싶어도 써 주는 데가 없어. 그래서 정말 내가 나이가 많다고 하는 생각을 하게 되네.,sad,1,E22
물론 국민연금으로 다 해결되지는 않지만 그래도 이게 얼마나 다행인지.,joy,0,E64
선물을 안 샀네. 꽃다발이라도 준비해야겠어.,neutral,4,E66
시어머니가 딸을 낳았다고 굉장히 눈치를 주셔.,anger,3,E10
남편에게 운전을 배우라고 이야기해봐야겠어.,anger,3,E19
내가 애인에게 해준 것이 별로 없는데 이렇게 잘해주니까 부담스러울 지경이야.,neutral,4,E66
이번 시험에서 점수가 잘 나오지는 않았어도 열심히 최선을 다해 노력한 내 모습에 만족해.,joy,0,E64
한창 학업에 관심 있을 시기인데 공부 얘기 하고 있으면 눈치 보여서 못 다가가겠어.,sad,1,E56
며느리를 삼고 싶더라구.,joy,0,E64
내가 건강해서 손녀도 품에 안고 너무 행복하다.,neutral,4,E66
다 자식들 잘되라고 엄하게 키우면서 열심히 살았는데 엄마를 만나기 싫다고 하니까 씁쓸해.,sad,1,E22
앞으로 스트레스 받을 때 자주 와야겠어.,joy,0,E64
어서 치료를 시작해야 예후가 좋을 텐데 마음이 급해지네.,anxiety,2,E37
내 직장이 정말 탄탄해서 내 미래에 신뢰가 가.,joy,0,E64
아침에 일찍 일어나니까 출근길이 여유로워져서 좋아.,neutral,4,E66
정말 매일 전화오는데 성가셔 죽겠어.,anger,3,E19
독서 토론 소모임에 나가고 있어. 모임 사람들과 독서 취향이 잘 맞아서 정말 즐겁고 만족스러워.,joy,0,E64
퇴원 예정일보다 일찍 퇴원해서 아내랑 집에 가고 있어.,neutral,4,E66
이러다가 건강 해칠까 걱정이야.,anxiety,2,E31
오늘은 친구네 부부랑 편백숲으로 갔어.,neutral,4,E66
날씨도 좋던데 남편과 함께 산책이나 다녀오려고.,neutral,4,E66
그저 자식들에게 민폐나 안 끼치고 별 탈 없이 조용히 눈 감도록 해야지.,sad,1,E56
응. 같이 갈 때는 몰랐는데 혼자 가려니 몸이 너무 힘들어서 그랬나 봐.,sad,1,E49
가족들 아니면 다 남이라는 말이 맞나 봐.,sad,1,E40
꼭 선물을 하고 싶은데 어떻게 해야 할지 모르겠어.,sad,1,E56
어떻게 해야 딸이 창피해하지 않을지 고민이야.,anxiety,2,E37
보험회사에서 건강축하금 이라고 큰돈을 보냈어. 이렇게 큰돈이라니 만족스러워.,joy,0,E64
식습관이 조금 바뀐 것이 큰 영향이 있나 봐. 잠깐 튀긴 음식을 즐겨 먹었거든.,anxiety,2,E35
특별한 것은 아니고 집안일 도와달라고 따라다니면서 잔소리를 해서 성가신 마음이 드네.,anger,3,E19
그러게나 말이야. 요즘은 이 직업을 택한 게 잘했다는 생각이 들어.,neutral,4,E66
요즘 업무능력이 좋아졌나? 일 처리가 잘되니까 스트레스가 줄었어.,joy,0,E64
친구들 만나서 스트레스나 풀어야겠어.,anger,3,E10
내가 제안한 그룹웨어 덕분에 업무 효율성이 높아져 동료들에게 인정받게 되어 너무 기뻐.,joy,0,E64
다시는 그런 친구에게 당하지 않을 거야. 그동안 정말 힘들었거든.,joy,0,E64
못 배워서 할 수 있는 것이 없는 내가 지금껏 나를 돌보다 병을 얻어 몸져누운 아내를 돌보아야 하거든.,sad,1,E22
딱히 그럴 사람도 없어서 더 문제인 것 같아.,anxiety,2,E30
값이 좀 오르긴 했다던데 난 별로 신경 안 써. 어차피 이 집에서 노후까지 보낼 계획이라 팔 생각이 없으니까.,neutral,4,E66
집에 있는 게 너무 답답해. 온몸이 마비된 느낌이야.,anxiety,2,E25
아내가 너무 불쌍해서 견딜 수가 없어.,sad,1,E22
상사에게 거짓말을 해서 내가 오해를 받았거든.,sad,1,E40
나 같은 늙은이도 써주는 곳 계속 찾아야지. 돈 벌어와야 인정 받아.,anger,3,E19
가정불화 때문에 그 사람과 같이 있기도 싫었어. 다행이지 뭐.,sad,1,E22
도대체 내가 하고 싶고 해야 하는 것이 무엇인지 모르겠어. 난 누구지?,anger,3,E18
엄마가 청소하라고 했는데 귀찮아서 천천히 해야겠어.,neutral,4,E66
일단 나의 노후에 쓸 걸 대비해 저축을 시작해야겠어.,joy,0,E64
프로젝트에 문제가 생기자 회사에서는 프로젝트를 허가한 적이 없다며 우리를 모른 척해.,sad,1,E49
몸이 약해도 일자리를 찾을 수 있대. 공공근로 같은 거 한번 알아보면 어떨까 싶어.,anxiety,2,E50
나와 비슷한 또래라 그런지 괜히 더 걱정돼.,anxiety,2,E30
하나밖에 없는 내 친구의 마지막을 끝까지 애도를 표할 거야.,sad,1,E22
유비무환이란 건 내 노후준비 상황 말하는 데 딱 좋은 사자 성어 같아.,joy,0,E64
촬영 각도도 잘 맞추고 풍경 사진도 잘 담아.,joy,0,E64
맞아. 나도 다른 친구들처럼 대학교에 가고 싶어.,sad,1,E22
긴장감이 과해지니까 오히려 더욱 행동에 장애가 되는 거 같아. 시작이 반이라는데 힘내보자.,anxiety,2,E31
직장 상사여서 말도 못 하고.,anger,3,E19
힘든데 집안일 하는 사람은 없고 너무 짜증 난다.,anger,3,E10
슬프고 불행하단 생각밖에 안 들어.,sad,1,E22
쳐다보기만 할뿐 다들 가만히 있더라구. 노인에 대한 공경심이 이렇게 없어다니 야박한 세상이야.,anger,3,E18
아니. 조금있다 집에 오면 따끔하게 얘기하려고.,anger,3,E18
참하고 요리도 잘 하는거 같아.,joy,0,E64
애교 많은 우리 딸과 유쾌한 우리 아들을 생각하면 매우 행복하단 말이야.,joy,0,E64
전 회사랑 다르게 이 회사는 집과 가까운 편이야. 느긋하게 출근할 수 있을 것 같아.,neutral,4,E66
어머니가 공부 안 한다고 혼내서 화가 나!,anger,3,E18
그 남자 번호랑 에스엔에스 모두 차단하려고.,anger,3,E19
친구들과 여행을 가서 기분 전환을 좀 할까 봐.,sad,1,E22
너무 불안해. 내가 잘 할 수 있을까?,anxiety,2,E30
