text,emotion,label_id,emotion_code
모임에서도 인지하고 있었어. 규약을 만들어서 내부 징계를 주는 것은 어떨까 고민 중이야.,anxiety,2,E37
여자친구가 바람을 피우는 현장을 잡았어. 도저히 참을 수가 없어. 이 둘을 내가 가만두나 봐라.,anger,3,E10
가만히 있을 수는 없잖아. 내가 받은 아픔과 상처를 그대로 갚아줄 거야.,anger,3,E10
그래도 속상한 마음은 계속 남아있을 것 같아. 그렇지만 지금은 너무 괴로워서 뭔가를 해야 할 것 같네.,anger,3,E10
사람들이 내가 동대표 활동하면서 시공사로부터 뒷돈을 받았다고 소문을 내고 있어서 억울해.,anger,3,E18
전혀 증거도 없는데 내가 분함을 못 이겨 동대표 직을 사임하면 내가 인정하는 것으로 받아들일 것 같아.,anger,3,E18
나뿐만 아니라 가족 모두의 통장 명세서를 공개할 수 있어.,anger,3,E18
새 여자친구가 기독교 신자야. 반대로 나는 무종교이고. 나한테 포교할까 봐 두려워.,anxiety,2,E31
아직 성경 구절을 읊는다든가 나에게 교회 방문을 권한 적은 없어. 괜한 나의 기우일까?,anxiety,2,E31
그런 경향이 있는 것 같아. 연애에서 좋은 생각만 해도 모자란 시간인데.,anxiety,2,E31
대인관계는 정말 어려워. 왜 다들 내 진심을 몰라주는 줄 모르겠어.,sad,1,E40
직장동료들에게 나는 진심으로 다가간다고 생각하는데 돌아오는 건 험담뿐인 것 같아.,sad,1,E40
정말 살기 어려워. 나의 취업은 언제쯤 될까.,anger,3,E18
매일 공부하고 시험도 준비해야 해서 힘들어. 그리고 언제쯤 취업할지 너무 화가 나기도 하고 두렵기도 하고 그래.,anger,3,E18
나름으로 열심히 해왔다고 생각하는데 크게 성과는 없어.,anger,3,E18
나 오늘 직장에서 너무 스트레스받았어.,anger,3,E18
따지고 보면 내 업무도 아닌 일을 하다 실수해서 상사에게 엄청 혼이 났어! 정말 열 받아!,anger,3,E18
맞아 내 업무도 아니었는데! 그래도 너한테 이렇게 털어놓으니 좀 마음이 풀리는 것 같아.,anger,3,E18
요즘 컨디션이 너무 좋아.,joy,0,E64
응. 요즘 잠도 푹 잘 자고 운동도 꼬박꼬박하고 있거든.,joy,0,E64
요가도 하고 걷기 운동도 하루에 만 보씩 꼭 걷고 있어. 그래서 그런지 요즘 부쩍 건강해진 기분이 들어.,joy,0,E64
이제 나도 은퇴할 때가 된 것 같아.,anxiety,2,E37
고마워. 그런데 아이들도 다 독립해버리고 외로운데 은퇴까지 하면 어떨지 모르겠어.,anxiety,2,E37
경기가 안 좋아서 회사에서 인원 감축을 한대. 나 이번에 정리해고돼서 은퇴할 것만 같아서 불안해.,anxiety,2,E30
노후준비도 아직 다 못했는데 은퇴라니 재정 수입이 없어지면 어떻게 살아야 할까?,anxiety,2,E30
이번에 드디어 회사에서 은퇴할 것 같아.,joy,0,E64
노후준비도 다 잘해 놓은 것 같고 재정도 여유가 있으니 취미활동이나 슬슬 하려고.,joy,0,E64
응. 남들처럼 부자는 아니지만 이 정도면 나는 만족해.,joy,0,E64
이번에 나 은퇴하게 되었어.,sad,1,E22
내가 그때 보증만 안 섰어도 아파트 한 채 가진 건데. 생각할수록 비통하네.,sad,1,E22
요즘 남편도 애들도 각자 자기 생활만 하고 대화도 없고 나만 버려진 기분이야.,sad,1,E49
응 내가 여태 가족을 위해 얼마나 헌신만 하고 살았는데 어떻게 이럴 수가 있지! 내가 쓸모없어진 기분이야.,sad,1,E49
오늘 내 생일이라고 남편이 예쁜 꽃다발을 준비했네. 너무 기분 좋아!,joy,0,E64
그리고 딸은 정성껏 쓴 손편지를 선물해줬어. 너무 기분 좋고 만족스러운 생일이야.,joy,0,E64
오늘 회사에서 업무 스트레스 최고였어.,anxiety,2,E35
요즘 업무가 너무 많아서 오늘 큰 실수를 할 뻔했는데 다행히 잘 수습되었어. 진짜 당혹스러웠어.,anxiety,2,E35
까딱하면 큰일 날 뻔했지. 업무가 너무 많아서 요즘 정신이 없네.,anxiety,2,E35
요즘 우리 딸이 내 말을 전혀 안 들어서 큰일이야.,anxiety,2,E31
요즘 애들 무섭잖아. 뭐라고 하면 엇나갈까 봐 야단치지도 못하겠어.,anxiety,2,E31
부모 무서운 줄도 모르는 사춘기잖아. 사춘기가 빨리 지나갔으면 좋겠다.,anxiety,2,E31
오늘 친구랑 싸워서 속상해.,anxiety,2,E35
친구한테 살 빼라고 했더니 화내잖아. 사과해야겠어.,anxiety,2,E35
오늘 면접에서 떨어져서 비통해.,sad,1,E22
다른 회사에도 지원해볼 거야.,sad,1,E22
친구가 갑자기 절교하재. 너무 슬퍼.,sad,1,E49
난 슬플 때 보통 울다가 자. 그럼 좀 기분이 풀리거든. 그리고 가족들한테 이야기해볼까 해.,sad,1,E49
오늘 남자친구랑 싸웠어.,neutral,4,E66
남자친구가 자꾸 결혼하자고 하는데 나는 빨리하기 싫다고 말하다가 싸웠어.,neutral,4,E66
나는 결혼 전에 하고 싶은 일이 많아서 빨리 결혼하고 싶지 않거든. 남자친구와 다시 얘기해봐야겠어.,neutral,4,E66
오늘 직장에서 프로젝트 하나에 성공했어.,joy,0,E64
꽤 오래전부터 진행했던 프로젝트라 끝내고 나니 홀가분해.,joy,0,E64
그렇지. 다음 프로젝트도 잘 준비해야겠어.,joy,0,E64
내일이 회사 면접 날이라 너무 두려워.,anxiety,2,E31
그래서 지금 친구랑 함께 일 분 자기소개서를 외우고 있어.,anxiety,2,E31
짝사랑하는 남자가 있는데 그 남자한테 여자친구가 생겼대.,sad,1,E22
오늘은 친구들한테 위로를 받아야겠어.,sad,1,E22
남자친구랑 싸웠는데 너무 속상해.,sad,1,E40
내 말은 잘 듣지도 않고 나보고만 잘못됐다고 하더라.,sad,1,E40
내일 다시 이야기해보려고 해.,sad,1,E40
새로운 친구들을 사귀는 게 너무 두려워.,anxiety,2,E31
혹시 나를 이상하게 생각하진 않을지 속으로 어떤 생각을 하고 있는지 잘 모르겠어.,anxiety,2,E31
얼마 전에 출산했는데 출산을 하고 나니 너무 비통하고 우울해.,sad,1,E22
출산하고 나니 내 삶은 없고 오직 아이만 있는 것 같거든. 주변 사람들도 내 안부는 안 물어보고 아이만 관심 가져.,sad,1,E22
그래서 내일은 엄마가 와서 같이 시간 보내기로 했어.,sad,1,E22
나 오늘 너무 당황스러운 일이 있었어.,anxiety,2,E50
친구가 갑자기 나한테 연락이 와서는 너 그렇게 살지 말라고 하는 거야. 이유도 말 안 해주더라.,anxiety,2,E50
그러고는 갑자기 전화를 끊어서 이야기도 못 나눠봤어. 다시 전화해봐야겠어.,anxiety,2,E50
오늘 직장에서 부끄러운 일이 있었어.,sad,1,E56
오늘 실수를 해서 직장 동료들 앞에서 혼이 났거든.,sad,1,E56
내가 기본적인 걸 안 지켜서 생긴 문제였어. 내일은 열심히 해서 실수하지 않아야겠어.,sad,1,E56
나 오늘 시어머니 때문에 너무 화가 났어.,anger,3,E10
자기 아들 밥 좀 잘 챙기라면서 나보고 맞벌이를 하지 말라고 하는 거야. 남편한테 얘기해봐야겠어.,anger,3,E10
코로나일구 때문에 집에만 있으니 부모님의 간섭도 잦아지고 엄마 잔소리가 점점 많아져서 요즘 너무 힘들어.,anger,3,E10
맞아! 원래대로 학교생활도 하고 부모님의 잦은 간섭으로부터도 벗어나고 싶어.,anger,3,E10
꾸준히 운동하고 식단 조절해서 건강관리를 하는데 부인은 계속 술을 끊으라고 잔소리만 해.,sad,1,E40
맞아 나도 노력하고 있는데 계속 부정적인 이야기만 하니까 잔소리 들을 때마다 너무 상처받아.,sad,1,E40
요즘 코로나로 집에만 있어 우울해.,anxiety,2,E30
아쉽게도 특별한 관심거리는 없어.,anxiety,2,E30
나는 가까운 사람과 수다 떨 때 기분 좋아.,anxiety,2,E30
취업 시장의 문이 좁아져서 너무 속상해.,anxiety,2,E37
나는 지금까지 배운 전공을 펼쳐보고 싶은 꿈이 있어.,anxiety,2,E37
친구들과 오랜만에 만나서 즐거웠어. 다시 만나서 즐겁게 지내고 싶어.,joy,0,E64
친구들과 추억을 회상하면서 대화하는 게 재밌어. 웃긴 에피소드가 있거든.,joy,0,E64
프로젝트를 맡았는데 나에게 힘든 업무인 거 같아서 걱정이야.,anxiety,2,E37
관련 공부를 더 해야겠어. 성공적인 프로젝트를 위한 방법이라 생각해.,anxiety,2,E37
맨날 부모님께서 결혼해라 늦게 결혼하면 아기 낳기 힘들다고 잔소리를 많이 하셔서 힘들어.,anger,3,E18
맞아. 내 인생은 내가 잘 결정할 수 있으니 부모님이 좀 더 나를 믿어주셨으면 좋겠어.,anger,3,E18
남자친구가 갑자기 헤어지자고 해서 너무 마음이 아파.,sad,1,E40
그래서 어떻게 하면 좋을지 모르겠어.,sad,1,E40
이번 프로젝트를 잘 마치고 인센티브를 받아서 기뻐.,joy,0,E64
그동안 힘들게 일한 보람이 느껴지네.,joy,0,E64
오래된 가전제품을 전부 바꿀 거야.,joy,0,E64
나 면접을 보다가 속상한 일이 있었어.,sad,1,E40
면접관이 나에게 그 나이가 되도록 취직도 못 하고 뭘 했느냐고 다그치지 뭐야.,sad,1,E40
맞아. 누구한테 말도 못 했어.,sad,1,E40
이번 프로젝트를 잘 마치고 인센티브를 받았어.,joy,0,E64
그동안 힘들게 일한 보람이 있는 것 같아.,joy,0,E64
아들이 게임만 해서 너무 화가 나.,anger,3,E10
취업이 안 돼서 스트레스 풀려고 하는 것 같은데 정신 좀 차렸으면 좋겠어.,anger,3,E10
요즘 취업이 어려운 것은 이해하지만 게임만 하는 것은 화가 나.,anger,3,E10
나이 드니 탄력이 없어지는 것 같아 건강기능식품을 샀어.,anger,3,E19
응. 알약인데 매번 챙겨 먹으려니 성가시고 귀찮아.,anger,3,E19
남편이 술을 많이 먹어서 걱정이야.,anxiety,2,E37
응. 회식이라 어쩔 수 없이 먹기도 하나 봐. 나이도 많은데 간이 나빠질까 봐 걱정스러워.,anxiety,2,E37
술을 적게 마시는 방법을 찾아야겠어.,anxiety,2,E37
국가검진 대장암 검사를 받았는데 대장암 의심이 된다고 했어.,anxiety,2,E35
응. 그런데 정밀검사를 받을 때 너무 힘들고 더 당혹스러웠어. 두 번 다시 받고 싶지 않아.,anxiety,2,E35
오늘 우리 동네에 코로나 확진자가 나왔다고 해.,anxiety,2,E31
걱정되고 불안해. 나도 걱정되지만 친정어머니도 걱정이야.,anxiety,2,E31
응. 연세도 많으시고 지병도 있으셔서 걱정이야.,anxiety,2,E31
아침에 출근하는데 접촉사고가 났어.,anxiety,2,E50
처음에는 당황해서 머릿속이 하얘지는 것 같았어.,anxiety,2,E50
친구가 하는 가게가 코로나로 영업을 못 해 좌절감이 커.,anxiety,2,E37
만나서 기운 내라고 위로를 했는데 마음이 아파.,anxiety,2,E37
빨리 극복하고 기운을 차렸으면 좋겠어.,anxiety,2,E37
내 생일이라 남편이 화장대에 선물을 두고 출근했어.,joy,0,E64
작년에 받은 선물은 내 취향이 아니었는데 오늘은 현금이라 아주 만족스러워.,joy,0,E64
딸이 짧은 치마를 입고 외출하려고 해서 남의 시선이 의식돼.,anxiety,2,E37
응. 그래서 옷을 갈아입는 게 어떻겠냐고 했어.,anxiety,2,E37
처음엔 싫어했지만 설득해서 갈아입고 나갔어.,anxiety,2,E37
남편이 이직했어.,joy,0,E64
새 직장은 연봉도 더 높고 복리후생도 많다고 그래서 만족스러워.,joy,0,E64
동창회에 가서 친구가 유방암 진단을 받았다고 하길래 당혹스러웠어.,anxiety,2,E35
응. 기운 내라고 완치될 거라고 위로의 말을 전했어. 내가 도울 일을 생각 중이야.,anxiety,2,E35
시어머님의 장례를 치르고 남편이 얼마나 비통해하는지 마음이 아팠어.,sad,1,E22
위로의 말도 소용없어서 마음이 추슬러지면 함께 여행을 갈까 해.,sad,1,E22
우리 아내가 요즘 너무 힘들어해.,sad,1,E22
큰 애가 다시 시험을 보겠다고 하고 아내는 안 된다고 하다가 큰 애가 참견하지 말라고 했대.,sad,1,E22
뭐 계속 울고 있어서 얘기도 잘 못 했지. 나중에 진정된 다음에 할래.,sad,1,E22
국민연금 재정이 바닥나서 우리가 연금 받을 때 되면 월 백만 원도 안 나올지 모른다는 얘기가 있더라고.,anxiety,2,E35
잘 모르겠어. 집 한 채 있는 것 말고 마땅히 재산이 없어서 회사 그만두게 되면 막막하지.,anxiety,2,E35
금리도 너무 낮아서 저축하고 싶은 마음도 안 들고 그래.,anxiety,2,E35
요즘 코로나 때문에 운동을 못 해서 큰일이야.,anxiety,2,E37
원래 헬스장에서 근육운동 유산소운동을 하는데 코로나 때문에 하나도 못 하고 있어.,anxiety,2,E37
출퇴근을 자전거로 하려다 회사에 샤워할 데도 없고 사람들이 뭐라 할까 봐 결국 못했네.,anxiety,2,E37
이 나이 먹도록 뭐 했나 몰라.,sad,1,E56
응 동창들 만났는데 다들 집 한 채는 있더라고. 나만 괜히 집 팔고 전세로 옮겨서 뒤처지는 것 같아.,sad,1,E56
이제 아파트를 살 수도 없어. 애들한테도 물려 줄 것도 없고 부끄럽네.,sad,1,E56
나이가 들면서 만성질환이 항상 걱정스러워.,anxiety,2,E37
병원에 가야 한다는 걸 잘 알지만 혹시라도 큰 병이라도 걸린 건 아닐까 걱정돼서 가지 못하고 있어.,anxiety,2,E37
맞아. 자꾸만 겁이 나서 선뜻 병원을 못 가.,anxiety,2,E37
나이가 들면서 만성질환이 걱정돼.,anxiety,2,E37
나이 드는 것도 서러운데 만성질환까지 알게 되니 화가 나.,anxiety,2,E37
나이는 먹어가는데 모아놓은 돈은 몇 푼 안 되고 걱정이야.,sad,1,E40
내가 무슨 낭비를 한 것도 아니고 악착같이 살았는데도 내 집 한 채 없어.,sad,1,E40
집도 집이지만 엄마는 예전에도 돈 벌어본 적 없고 큰동생은 장애인에 막냇동생은 취직할 생각도 없어.,sad,1,E40
내가 세상에서 제일 못난 것 같고 서글퍼.,sad,1,E22
가족들은 다 잘나가는데 나는 고등학교만 졸업했고 그냥 전업주부라서 가족들 대화에서 자주 소외돼.,sad,1,E22
안 그래도 난 몸이 약한데 코로나가 종식되지 않아서 불안해 죽겠어.,anxiety,2,E37
집하고 회사랑 마트만 오고 가니까 없던 우울증까지 생기겠어.,anxiety,2,E37
오늘도 참 기분 나쁘게 하루를 보냈네.,sad,1,E49
업무 스트레스 때문이지. 혼자 어두울 때 일하면 버려진 느낌이야,sad,1,E49
가슴 뛰는 삶이라는 책 제목을 보고 코웃음이 나왔어. 나하고는 상관없다 싶기도 하고.,anxiety,2,E25
항상 지쳐있고 머리가 마비된 느낌이거든. 기초 체력이 부족해서 일하면서 취미 생활은 엄두도 못 내.,anxiety,2,E25
나한테만 왜 그럴까?,anxiety,2,E35
지난주에 부장 때문에 새벽 늦게 퇴근했는데 그 이후로 피로가 풀리지 않아.,anxiety,2,E35
나 혼자 할머니 되는 느낌이야.,sad,1,E22
직장에서나 일상생활에서 나만 유난히 잘 지치는 것 같아.,sad,1,E22
나이 때문도 아니고 어려서부터 약하게 타고났다고 했어. 가만히 앉아만 있어도 기운 빠져.,sad,1,E22
나 자신이 참 한심해.,sad,1,E56
업무상 실수를 했는데 나보다 훨씬 어린 사람에게 싫은 소리 듣는 게 견디기 힘들더라고. 부끄럽고 숨고 싶더라.,sad,1,E56
내가 왜 이 나이 먹고 이런 회사 다니면서 저 사람에게 면박을 당하나 싶기도 하고 나 자신도 싫고.,sad,1,E56
불안해서 살 수가 있어야지.,anxiety,2,E31
코로나 때문에 거리 두기도 강화되었는데도 계속 확진자가 나오니까 이러다 나도 걸릴까 봐 겁나.,anxiety,2,E31
출퇴근 버스 탈 때도 불안하다니까. 나는 진짜 걸리기 싫은데 전염력이 강해서 두려워.,anxiety,2,E31
세상에서 버림받은 느낌이야.,sad,1,E49
장기 치료 중인데 가족이 처음엔 걱정해주고 챙겨줬는데 이제는 내가 지겨워진 것 같아.,sad,1,E49
물론 내가 가족에게 도움이 못 되고 있지만 버려진 느낌이 드는 건 어쩔 수 없어.,sad,1,E49
요즘 가족들 앞에서 고개를 못 들겠어.,sad,1,E56
나 사실은 애 아빠 말고 다른 남자를 만나고 있어. 그런데 아무래도 남편이랑 딸이 이 사실을 눈치챈 것 같아.,sad,1,E56
말투나 표정에서 미묘하게 느껴져. 그런데 그 남자를 포기하기 힘들어.,sad,1,E56
얼마 전에 회사에서 동료가 부탁했는데 들어줄 수 없는 상황이라 되게 당혹스러웠어.,anxiety,2,E35
상대가 기분이 상하지는 않을까 걱정돼서 거절을 못 하겠어. 그래서 대부분 들어주는 편이고.,anxiety,2,E35
결혼하면 행복하게 살 수 있을까?,anxiety,2,E31
난 내 주변에 이혼한 사람들이 많아서 결혼에 대해 두려움이 있거든.,anxiety,2,E31
난 결혼해도 불행할까 봐 무서워. 혼자인 것보다 더 불행할까 봐.,anxiety,2,E31
취업해야 하는데 준비할 게 너무 많아서 귀찮고 힘들어.,anger,3,E19
할 게 많아서 뭐부터 해야 하는지도 잘 모르겠어!,anger,3,E19
갑자기 싸웠던 친구한테 연락이 왔어. 뭐 때문일까?,anxiety,2,E35
싸운 지 조금 오래돼서 나도 이제 괜찮아졌어.,anxiety,2,E35
친한 친구와 싸웠는데 어떻게 해야 할지 모르겠어.,anxiety,2,E25
사소한 일인데 내가 말실수를 한 것 같아.,anxiety,2,E25
내 실수라는 걸 깨달으니까 갑자기 머리가 멈춘 느낌이야.,anxiety,2,E25
여자친구랑 싸웠는데 헤어지자고 할까 봐 불안해.,anxiety,2,E30
여자친구가 싫어할 행동을 했어.,anxiety,2,E30
싫어하는 걸 알고 있었는데 나도 모르게 실수했네.,anxiety,2,E30
친구가 심한 말을 해서 다퉜어.,sad,1,E40
이제는 풀려서 괜찮아. 내가 먼저 사과하고 화해하려고 해.,sad,1,E40
오래 사귀어왔던 연인과 헤어졌어.,sad,1,E40
혼자는 너무 오랜만이어서 모든 것이 어색하기만 해.,sad,1,E40
당분간 혼자 지내며 여유롭게 지내려고 해.,sad,1,E40
나를 이해하지 못하는 직장 상사 때문에 화가 나.,anger,3,E18
서로의 성격이 다름을 인정하고 내가 먼저 이해하려는 노력이 필요할 것 같아.,anger,3,E18
직장에서 잘렸어. 세상에서 버려진 기분이야.,sad,1,E49
억울하기도 하고 화가 나기도 해.,sad,1,E49
잠시 재충전하고 새로운 직장을 알아보려고 해.,sad,1,E49
이해할 수 없는 이유로 취업이 취소됐어. 너무 화가 나.,anger,3,E18
맛있는 음식을 먹고 잠을 푹 자. 그러면 기분이 조금 나아져.,anger,3,E18
남편 때문에 너무 힘들어.,anger,3,E18
결혼하고 나서 변한 것 같아.,anger,3,E18
화도 나고 섭섭하기도 하지.,anger,3,E18
어떡하면 좋지? 생리할 주기가 지나버렸어.,anxiety,2,E50
어쩔 줄 모르겠다. 아무래도 병원에 가야겠지?,anxiety,2,E50
이런 적이 처음이야. 그래서 놀랐어.,anxiety,2,E50
이번에 또 면접에서 떨어졌어. 내가 뭘 잘못한 거지?,anger,3,E10
너무 화가 나서 밤늦게까지 술을 마셨어.,anger,3,E10
다음 주에 있는 면접도 떨어질 거 같아. 화나서 준비에 집중이 안 돼.,anger,3,E10
요즘 취업 시장에서 성형을 부추기는 병원들이 많더라. 참 성가신 것 같아.,anger,3,E19
외모도 무기라 하니 틀린 말은 아니라 생각해. 근데 막상 취업하겠다고 성형을 하겠다는 사람들 보면 안쓰러워.,anger,3,E19
대인 관계에서 여유를 가지고 대응하니 실수를 안 하니까 참 좋아.,neutral,4,E66
응. 근데 이성 관계는 아직 잘 모르겠어.,neutral,4,E66
좀 차분한 성격의 여성을 만나고 싶어. 연애하던 중 결혼할 생각도 있거든.,neutral,4,E66
요즘 취업 시장에서 일과 인생의 밸런스를 찾는 사람들 보면 안쓰럽다는 생각이 들어.,anxiety,2,E37
하지만 일과 인생의 밸런스를 찾는 사람들이 이해가 안 되는 것은 아니야.,anxiety,2,E37
요즘 우리 세대 연애 문화를 이해할 수가 없어.,anxiety,2,E37
혼전 동거나 이혼에 대해 너무 쉽게 생각하는 것 같아. 걱정스러운 부분이 많아.,anxiety,2,E37
회사에서 부장님과 말이 안 통해서 답답해.,anxiety,2,E50
스트레스를 너무 받아서 어떻게 해야 할지 모르겠어.,anxiety,2,E50
남자친구가 있는데 다른 여자를 만날까 봐 불안해.,anxiety,2,E30
그냥 주변에 바람피우는 사람이 많아서 불안한 거 같아.,anxiety,2,E30
진짜 상사 때문에 너무 화가 나고 열 받아.,anger,3,E10
상사가 회의 시간에 자기가 한 말을 기억 못 해. 그리고 또 다른 말을 해.,anger,3,E10
그냥 상사한테 말할까 말까 고민이야.,anger,3,E10
어제 임신 사실을 알게 됐어. 아직 계획이 없었던 일이라서 당황스러워.,anxiety,2,E35
한편으로는 좋으면서도 한편으로는 당황스러웠어.,anxiety,2,E35
남편은 잘됐다고 좋아해. 내 감정을 이해하지 못하는 것 같아.,anxiety,2,E35
코로나 때문에 취업 안 될까 봐 걱정이야.,anxiety,2,E37
자격증도 따고 토익시험도 보고 그러고 있어. 그래도 걱정이 앞서네.,anxiety,2,E37
드디어 애인이 생겼어. 내가 원하는 그런 여자친구라서 행복해.,joy,0,E64
정말 내가 찾던 딱 그 사람이야.,joy,0,E64
아무래도 이번에 나만 승진 못 할 거 같아.,anxiety,2,E30
꼭 해야 하는 건 아니지만 그래도 하면 좋지.,anxiety,2,E30
나만 낙오자가 된 거 같고 답답해.,anxiety,2,E30
같은 팀 대리님 때문에 화가 나.,anger,3,E18
자꾸 내가 한 일을 자기가 한 것처럼 생색내고 회사에서는 온라인 쇼핑해.,anger,3,E18
몰라. 얼마나 여우인지 상사들한테는 잘하거든.,anger,3,E18
환승 이직 준비 중인데 이직할 회사에서 갑자기 면접 취소됐다고 연락이 왔어.,anxiety,2,E50
지금 다니는 회사에 이미 퇴사한다고 말해놔서 이러지도 저러지도 못해.,anxiety,2,E50
좋은 생각만 하려고 노력해. 그래도 분이 풀리지 않아.,anxiety,2,E50
남자친구가 지방으로 이직해서 마음도 멀어질까 봐 두려워.,anxiety,2,E30
주말에 보는 것도 힘들어서 한 달에 한 번 볼까 말까야.,anxiety,2,E30
친구가 헤어진 사실을 말하지 말라고 해서 안 했는데 며칠 뒤에 왜 말했느냐며 화를 냈어.,anxiety,2,E50
친한 친구한테 그런 오해를 받으니 속상하더라.,anxiety,2,E50
일한 지 이 년이 다 되어 가는데 정규직 전환이 안 되면 또 일자리를 옮겨야 해. 안 되면 어쩌지?,anxiety,2,E31
이곳저곳 옮겨 다니는 것이 항상 불안하고 새로 면접 봐야 하는 것도 얼마나 가슴 떨리는지 몰라.,anxiety,2,E31
정규직 전환이 되면야 좋지만 그렇게 되기가 어려운 게 현실인 것 같아.,anxiety,2,E31
요즘 건강이 너무 안 좋아진 것 같아.,sad,1,E49
건강이 안 좋아지니 의욕도 없고 세상에서 버려진 기분이야.,sad,1,E49
배우자와 너무 크게 싸웠어. 이혼하자고 할까 걱정돼.,anxiety,2,E30
배우자 없이 혼자 살기 너무 싫어. 이혼하자 할까 두려워.,anxiety,2,E30
업무가 많아 어제 해야 할 일을 모두 하지 못했어. 내일이 너무 걱정돼.,anxiety,2,E37
맞아. 일이 너무 많아서 스트레스를 받아.,anxiety,2,E37
일하지 않을 수도 없고 일을 너무 많이 주니 감당이 되지 않아.,anxiety,2,E37
직장에서 명예퇴직 당할까 봐 너무 걱정돼.,anxiety,2,E30
요즘은 정년이 되기 전에 명예퇴직을 자주 하니까 너무 걱정돼. 다른 직장을 구할 수 있는 나이도 아니고.,anxiety,2,E30
조만간 퇴직하는데 모아 놓은 돈은 없고 너무 화가 나.,anger,3,E10
남들은 은퇴 자금부터 여행자금까지 모아 놓았다는데 일만 열심히 하고 모은 돈은 없고 너무 화가 나.,anger,3,E10
이제까지 무얼 하면서 지냈나 너무 불안하고 화가나.,anger,3,E10
회사에서 적당히 업무를 해도 지장 없는데 그렇게 하면 동료들이 눈치를 주는 것 같아.,anger,3,E19
적당히 끝내도 문제는 없는데 남의 시선이 너무 신경이 쓰여 화가 나.,anger,3,E19
조만간 퇴직하는데 돈을 많이 모아 놓지 못해 어떻게 해야 할지 모르겠어.,anxiety,2,E37
돈을 모을 수 있는 기간도 얼마 남지 않았는데 어떻게 해야 할지 걱정이야.,anxiety,2,E37
지금이라도 저축계획을 잘 세워봐야겠어.,anxiety,2,E37
회사에서 주어진 업무를 잘하지 못해 상사에게 혼났어. 속상해.,sad,1,E49
일을 잘하지 못하니 소외된 것 같아.,sad,1,E49
조만간 은퇴하는데 모아 놓은 돈이 적어 고민스러워.,anxiety,2,E37
그동안 아껴서 저축해야 했는데 은퇴하고 생활비를 어떻게 충당할지 걱정이야.,anxiety,2,E37
사업 때문에 새로운 사람을 자주 만나야 하는데 만남이 쉽지가 않아.,anxiety,2,E37
상대방과 좋은 관계를 유지하는 것이 어려운 것 같아.,anxiety,2,E37
사업상 꼭 필요한 부분인데 쉽지가 않아서 너무 걱정이야.,anxiety,2,E37
나이가 들수록 건강이 안 좋아지는 것 같아.,anxiety,2,E31
건강이 나빠지면 경제활동도 할 수 없고 가족을 봉양할 수도 없고 걱정이야.,anxiety,2,E31
병원 건강검진을 정기적으로 받으려고 노력하고 있어.,anxiety,2,E31
회사 업무가 많은데 일이 잘 안 되어 스트레스가 많이 쌓이는 것 같아.,sad,1,E22
거기다 회사 직원 한 명이 고혈압으로 쓰려졌어. 일이 많아 스트레스를 많이 받았나 봐.,sad,1,E22
기분도 우울하고 나도 그렇게 될까 봐 걱정도 많아.,sad,1,E22
업무가 많아 짜증 나고 힘든데 일이 잘 풀리지 않아 상사한테 혼났어.,sad,1,E56
일을 잘하지 못해서 혼나니까 너무 창피해.,sad,1,E56
그래도 같은 업무를 잘하지 못해서 혼이 나니 너무 창피해.,sad,1,E56
지난번 건강검진 결과가 나왔는데 비교적 만족스럽게 결과가 나왔어.,joy,0,E64
나이 들수록 건강이 중요한데 만족스럽게 결과가 나와 다행이야.,joy,0,E64
친한 회사 동료가 회사에서 일하다가 쓰러졌어.,sad,1,E22
마음 같아선 쉬고 싶은데 생계 때문에 직장을 다녀야 한다는 현실이 너무 비참한 것 같아.,sad,1,E22
회사에 후배가 한 명 있는데 업무를 잘 이해 못 해. 가르칠 게 너무 많아.,anger,3,E19
가르친 것도 잘 처리하지 못하니까 내 업무까지 방해되고 있어.,anger,3,E19
요즘 여자친구랑 만나면 자꾸 싸우는 것 같아서 큰일이야.,anxiety,2,E37
내 마음을 이해해주는 사람이 아무도 없는 것처럼 느껴져서 슬퍼.,anxiety,2,E37
정말 회사 취업 준비하는 것 너무 짜증 나.,anger,3,E19
자기소개서 열심히 써서 제출해도 매번 탈락이고 면접 볼 기회도 없는 게 제일 문제야.,anger,3,E19
일단 자기소개서를 회사 합격한 친구한테 보여주면서 첨삭을 받아.,anger,3,E19
회사에서 승진 시험을 준비하고 있어.,anxiety,2,E37
대상자이긴 한데 시험 준비를 어떻게 해야 할지 모르겠어.,anxiety,2,E37
작년 건강검진 때 혈압하고 대사증후군 전 단계라고 결과를 받았었어.,anxiety,2,E37
저녁 식사 후 간식을 먹지 않고 매일 육 킬로미터 거리를 걷기 운동을 하고 있어.,anxiety,2,E37
결혼 후 맞벌이를 하고 있는데 은퇴를 생각하면 어렵네.,anxiety,2,E37
노후대비를 생각해서 연금 저축을 들어놓은 게 있어.,anxiety,2,E37
이걸로 충분할지 잘 모르겠어. 불안한 마음이 자꾸 들어.,anxiety,2,E37
나는 기뻐도 덤덤한 편인데 사람들이 잘난 척한다고 뭐라고 해.,sad,1,E40
맞아. 내가 원래 이런 걸 일일이 설명할 수도 없고.,sad,1,E40
난 조용히 이 상황을 넘어가고 싶어. 내 잘못도 아니고.,sad,1,E40
오늘 비행기를 타는데 아는 사람이 옆자리에 탔더라.,sad,1,E56
